category,business_id,stars
Restaurants,bdth7r1brx9yRU7sYwF9jQ,4.0
Sushi Bars,bdth7r1brx9yRU7sYwF9jQ,4.0
Nightlife,bdth7r1brx9yRU7sYwF9jQ,4.0
Hotels,_d5OAxaxRPsivgYbBq7U1A,3.5
Event Planning & Services,_d5OAxaxRPsivgYbBq7U1A,3.5
Hotels & Travel,_d5OAxaxRPsivgYbBq7U1A,3.5
Coffee & Tea,oY6osC4Ch3PvguA7D1hh_w,4.5
Food,oY6osC4Ch3PvguA7D1hh_w,4.5
Furniture Stores,h-GjLWwP7A0580JTqO-Wpg,2.5
Home Services,h-GjLWwP7A0580JTqO-Wpg,2.5
Building Supplies,h-GjLWwP7A0580JTqO-Wpg,2.5
Contractors,h-GjLWwP7A0580JTqO-Wpg,2.5
Shopping,h-GjLWwP7A0580JTqO-Wpg,2.5
Home & Garden,h-GjLWwP7A0580JTqO-Wpg,2.5
Kitchen & Bath,h-GjLWwP7A0580JTqO-Wpg,2.5
Interior Design,h-GjLWwP7A0580JTqO-Wpg,2.5
Kitchen Supplies,h-GjLWwP7A0580JTqO-Wpg,2.5
Waxing,Tr1K019SoddjZegRv7vy2w,4.0
Hair Removal,Tr1K019SoddjZegRv7vy2w,4.0
Beauty & Spas,Tr1K019SoddjZegRv7vy2w,4.0
Hair Salons,Tr1K019SoddjZegRv7vy2w,4.0
Chicken Wings,g7GCbnZC_HKO0ybNt7NXBw,1.0
Fast Food,g7GCbnZC_HKO0ybNt7NXBw,1.0
Restaurants,g7GCbnZC_HKO0ybNt7NXBw,1.0
Home Services,woVWLiVcJoC-KkUv4WlkGw,4.0
Shutters,woVWLiVcJoC-KkUv4WlkGw,4.0
Local Services,T4RZpKY2xQkWlP-_bGpLCQ,3.0
Shoe Repair,T4RZpKY2xQkWlP-_bGpLCQ,3.0
Bridal,g6VqerF6K0MeiSODAK5PBA,3.5
Jewelry,g6VqerF6K0MeiSODAK5PBA,3.5
Fashion,g6VqerF6K0MeiSODAK5PBA,3.5
Sewing & Alterations,g6VqerF6K0MeiSODAK5PBA,3.5
Women's Clothing,g6VqerF6K0MeiSODAK5PBA,3.5
Local Services,g6VqerF6K0MeiSODAK5PBA,3.5
Shopping,g6VqerF6K0MeiSODAK5PBA,3.5
Automotive,iIJDIIUVmcvFUZrgnj983g,3.0
Car Wash,iIJDIIUVmcvFUZrgnj983g,3.0
Hair Salons,ChrCGMx2MHhDYgZFuVhHWA,4.0
Nail Salons,ChrCGMx2MHhDYgZFuVhHWA,4.0
Beauty & Spas,ChrCGMx2MHhDYgZFuVhHWA,4.0
Skin Care,ChrCGMx2MHhDYgZFuVhHWA,4.0
Italian,a4BzM4nqUzJRqszzEV1fJQ,3.5
Restaurants,a4BzM4nqUzJRqszzEV1fJQ,3.5
Auto Repair,GpN4ZVRZaU2jaixGjqCCXQ,2.0
Oil Change Stations,GpN4ZVRZaU2jaixGjqCCXQ,2.0
Automotive,GpN4ZVRZaU2jaixGjqCCXQ,2.0
Tires,GpN4ZVRZaU2jaixGjqCCXQ,2.0
Restaurants,5cz1XbgalpQ89gsNQwneVQ,4.0
Pizza,5cz1XbgalpQ89gsNQwneVQ,4.0
Italian,5cz1XbgalpQ89gsNQwneVQ,4.0
Auto Repair,IYMvwRM6WR4C0WC1A8em3A,2.5
Car Dealers,IYMvwRM6WR4C0WC1A8em3A,2.5
Oil Change Stations,IYMvwRM6WR4C0WC1A8em3A,2.5
Automotive,IYMvwRM6WR4C0WC1A8em3A,2.5
Beauty & Spas,SvcWlFeXbSNkENnZfWYgEQ,5.0
Hair Extensions,SvcWlFeXbSNkENnZfWYgEQ,5.0
Makeup Artists,SvcWlFeXbSNkENnZfWYgEQ,5.0
Hair Salons,SvcWlFeXbSNkENnZfWYgEQ,5.0
Home Services,7zfO3VB6wEqDnk0_U16uBg,4.0
Home & Garden,7zfO3VB6wEqDnk0_U16uBg,4.0
Shopping,7zfO3VB6wEqDnk0_U16uBg,4.0
Gardeners,7zfO3VB6wEqDnk0_U16uBg,4.0
Nurseries & Gardening,7zfO3VB6wEqDnk0_U16uBg,4.0
Hydroponics,7zfO3VB6wEqDnk0_U16uBg,4.0
Auto Repair,OCrqJ_5eS517_2QIYqCmDQ,5.0
Body Shops,OCrqJ_5eS517_2QIYqCmDQ,5.0
Transmission Repair,OCrqJ_5eS517_2QIYqCmDQ,5.0
Automotive,OCrqJ_5eS517_2QIYqCmDQ,5.0
Sporting Goods,9yl6MnXqbzIh0NH2wNreFw,2.5
Shopping,9yl6MnXqbzIh0NH2wNreFw,2.5
Guns & Ammo,9yl6MnXqbzIh0NH2wNreFw,2.5
Fast Food,iNMdSi5bmvGSGeRQiUW4dw,2.5
Burgers,iNMdSi5bmvGSGeRQiUW4dw,2.5
Restaurants,iNMdSi5bmvGSGeRQiUW4dw,2.5
Banks & Credit Unions,0QmgzzPVNHeNL76B8rwTKA,2.5
Financial Services,0QmgzzPVNHeNL76B8rwTKA,2.5
Public Services & Government,ByDCN9n5mwHP9LQqUx-1pw,2.5
Police Departments,ByDCN9n5mwHP9LQqUx-1pw,2.5
Fashion,TwIouh_gbW9TCSK3PhuPrg,3.0
Shopping,TwIouh_gbW9TCSK3PhuPrg,3.0
Department Stores,TwIouh_gbW9TCSK3PhuPrg,3.0
Waxing,sDOxVq8gQBpHFYtoxwoLWw,4.5
Beauty & Spas,sDOxVq8gQBpHFYtoxwoLWw,4.5
Eyelash Service,sDOxVq8gQBpHFYtoxwoLWw,4.5
Used,sDOxVq8gQBpHFYtoxwoLWw,4.5
Vintage & Consignment,sDOxVq8gQBpHFYtoxwoLWw,4.5
Hair Salons,sDOxVq8gQBpHFYtoxwoLWw,4.5
Hair Removal,sDOxVq8gQBpHFYtoxwoLWw,4.5
Makeup Artists,sDOxVq8gQBpHFYtoxwoLWw,4.5
Shopping,sDOxVq8gQBpHFYtoxwoLWw,4.5
Fashion,sDOxVq8gQBpHFYtoxwoLWw,4.5
Greek,rBE5TT_ndOOczNBrbRnJwA,4.0
Restaurants,rBE5TT_ndOOczNBrbRnJwA,4.0
Mediterranean,rBE5TT_ndOOczNBrbRnJwA,4.0
Shopping,PmASdGXX3XVokN2q92JIXg,5.0
Jewelry,PmASdGXX3XVokN2q92JIXg,5.0
Bars,nX7aULcuP15c6ntE1ml7Wg,3.5
Nightlife,nX7aULcuP15c6ntE1ml7Wg,3.5
Pubs,nX7aULcuP15c6ntE1ml7Wg,3.5
Shopping,nX7aULcuP15c6ntE1ml7Wg,3.5
Pool & Billiards,nX7aULcuP15c6ntE1ml7Wg,3.5
Tree Services,qDz6xRQKlpKUYJzbYnuoZA,4.5
Gutter Services,qDz6xRQKlpKUYJzbYnuoZA,4.5
Office Cleaning,qDz6xRQKlpKUYJzbYnuoZA,4.5
Professional Services,qDz6xRQKlpKUYJzbYnuoZA,4.5
Lawn Services,qDz6xRQKlpKUYJzbYnuoZA,4.5
Landscaping,qDz6xRQKlpKUYJzbYnuoZA,4.5
Home Services,qDz6xRQKlpKUYJzbYnuoZA,4.5
Real Estate,W0Gz0jEnksN13MXdZAvKNQ,3.5
Professional Services,W0Gz0jEnksN13MXdZAvKNQ,3.5
Local Services,W0Gz0jEnksN13MXdZAvKNQ,3.5
Home Services,W0Gz0jEnksN13MXdZAvKNQ,3.5
Videos & Video Game Rental,W0Gz0jEnksN13MXdZAvKNQ,3.5
Home Staging,W0Gz0jEnksN13MXdZAvKNQ,3.5
Shopping,W0Gz0jEnksN13MXdZAvKNQ,3.5
Books,W0Gz0jEnksN13MXdZAvKNQ,3.5
Mags,W0Gz0jEnksN13MXdZAvKNQ,3.5
Music & Video,W0Gz0jEnksN13MXdZAvKNQ,3.5
Movers,W0Gz0jEnksN13MXdZAvKNQ,3.5
Junk Removal & Hauling,W0Gz0jEnksN13MXdZAvKNQ,3.5
Barbers,aCUMrON79XlMn1qaK2ayNA,4.0
Beauty & Spas,aCUMrON79XlMn1qaK2ayNA,4.0
Hair Salons,aCUMrON79XlMn1qaK2ayNA,4.0
Men's Hair Salons,aCUMrON79XlMn1qaK2ayNA,4.0
Trainers,wYROX7rw9fkQrWUS2YyY9g,5.0
Health & Medical,wYROX7rw9fkQrWUS2YyY9g,5.0
Nutritionists,wYROX7rw9fkQrWUS2YyY9g,5.0
Boot Camps,wYROX7rw9fkQrWUS2YyY9g,5.0
Fitness & Instruction,wYROX7rw9fkQrWUS2YyY9g,5.0
Gyms,wYROX7rw9fkQrWUS2YyY9g,5.0
Active Life,wYROX7rw9fkQrWUS2YyY9g,5.0
Latin American,oRZzKWdyMQld6N_y4UWkAg,4.0
Restaurants,oRZzKWdyMQld6N_y4UWkAg,4.0
Peruvian,oRZzKWdyMQld6N_y4UWkAg,4.0
Seafood,oRZzKWdyMQld6N_y4UWkAg,4.0
Specialty Food,KXVn1sHOBrLvARWYUhI-lg,4.5
Food,KXVn1sHOBrLvARWYUhI-lg,4.5
Coffee & Tea,KXVn1sHOBrLvARWYUhI-lg,4.5
Arts & Crafts,KXVn1sHOBrLvARWYUhI-lg,4.5
Shopping,KXVn1sHOBrLvARWYUhI-lg,4.5
Art Supplies,KXVn1sHOBrLvARWYUhI-lg,4.5
Herbs & Spices,KXVn1sHOBrLvARWYUhI-lg,4.5
Event Planning & Services,QGTvT3wucl1UKZgxTRGStQ,2.5
Hotels,QGTvT3wucl1UKZgxTRGStQ,2.5
Hotels & Travel,QGTvT3wucl1UKZgxTRGStQ,2.5
Beauty & Spas,ZTtBlvY6JFm1mfmT6OyCtQ,4.0
Nail Salons,ZTtBlvY6JFm1mfmT6OyCtQ,4.0
Butcher,KwCZuRlaeciJsOXkCOtjDA,3.5
Food,KwCZuRlaeciJsOXkCOtjDA,3.5
Specialty Food,KwCZuRlaeciJsOXkCOtjDA,3.5
Meat Shops,KwCZuRlaeciJsOXkCOtjDA,3.5
Grocery,KwCZuRlaeciJsOXkCOtjDA,3.5
Vegan,biGIDbCGsAZJ-Y4zyV_b_A,4.5
Restaurants,biGIDbCGsAZJ-Y4zyV_b_A,4.5
Wraps,biGIDbCGsAZJ-Y4zyV_b_A,4.5
Mediterranean,biGIDbCGsAZJ-Y4zyV_b_A,4.5
Salad,biGIDbCGsAZJ-Y4zyV_b_A,4.5
Middle Eastern,biGIDbCGsAZJ-Y4zyV_b_A,4.5
Home Services,8iKBXKXuxFTwKlBTYr8bYw,2.5
Apartments,8iKBXKXuxFTwKlBTYr8bYw,2.5
Real Estate,8iKBXKXuxFTwKlBTYr8bYw,2.5
Shopping,GLz2fRSsPU0eLqsdWFpWSA,5.0
Tattoo,GLz2fRSsPU0eLqsdWFpWSA,5.0
Beauty & Spas,GLz2fRSsPU0eLqsdWFpWSA,5.0
Arts & Entertainment,GLz2fRSsPU0eLqsdWFpWSA,5.0
Art Galleries,GLz2fRSsPU0eLqsdWFpWSA,5.0
Bars,SSZDGl2J-CEyIzuIbEiYNQ,3.0
Nightlife,SSZDGl2J-CEyIzuIbEiYNQ,3.0
American (New),SSZDGl2J-CEyIzuIbEiYNQ,3.0
Italian,SSZDGl2J-CEyIzuIbEiYNQ,3.0
Sports Bars,SSZDGl2J-CEyIzuIbEiYNQ,3.0
Restaurants,SSZDGl2J-CEyIzuIbEiYNQ,3.0
Food,SSZDGl2J-CEyIzuIbEiYNQ,3.0
American (Traditional),SSZDGl2J-CEyIzuIbEiYNQ,3.0
Food,8mElCveTpsBGuu9zOdLXbQ,4.0
Juice Bars & Smoothies,8mElCveTpsBGuu9zOdLXbQ,4.0
Tea Rooms,8mElCveTpsBGuu9zOdLXbQ,4.0
Home Decor,a6Q00Q_a8pJX4kd2025zVQ,4.5
Furniture Stores,a6Q00Q_a8pJX4kd2025zVQ,4.5
Art Galleries,a6Q00Q_a8pJX4kd2025zVQ,4.5
Shopping,a6Q00Q_a8pJX4kd2025zVQ,4.5
Home & Garden,a6Q00Q_a8pJX4kd2025zVQ,4.5
Arts & Entertainment,a6Q00Q_a8pJX4kd2025zVQ,4.5
Restaurants,_Oksx3ALgKLRVxeAR8l_qA,5.0
Mexican,_Oksx3ALgKLRVxeAR8l_qA,5.0
Arts & Entertainment,_Oksx3ALgKLRVxeAR8l_qA,5.0
Event Planning & Services,_Oksx3ALgKLRVxeAR8l_qA,5.0
Italian,_Oksx3ALgKLRVxeAR8l_qA,5.0
Gluten-Free,_Oksx3ALgKLRVxeAR8l_qA,5.0
Nightlife,_Oksx3ALgKLRVxeAR8l_qA,5.0
Lounges,_Oksx3ALgKLRVxeAR8l_qA,5.0
Vegan,_Oksx3ALgKLRVxeAR8l_qA,5.0
Bars,_Oksx3ALgKLRVxeAR8l_qA,5.0
Caterers,_Oksx3ALgKLRVxeAR8l_qA,5.0
Vegetarian,_Oksx3ALgKLRVxeAR8l_qA,5.0
IT Services & Computer Repair,1Y0KfitPQOSJ0ZCU950kdw,4.5
Local Services,1Y0KfitPQOSJ0ZCU950kdw,4.5
Shopping,Gv-DejGMGZOLCjju3UVQRA,4.0
Home Services,Gv-DejGMGZOLCjju3UVQRA,4.0
Building Supplies,Gv-DejGMGZOLCjju3UVQRA,4.0
Paint Stores,Gv-DejGMGZOLCjju3UVQRA,4.0
Nurseries & Gardening,Gv-DejGMGZOLCjju3UVQRA,4.0
Hardware Stores,Gv-DejGMGZOLCjju3UVQRA,4.0
Home & Garden,Gv-DejGMGZOLCjju3UVQRA,4.0
Beauty & Spas,ZLerfIo2cDSPXJ9K57WYxQ,4.5
Nail Salons,ZLerfIo2cDSPXJ9K57WYxQ,4.5
Hair Stylists,ZLerfIo2cDSPXJ9K57WYxQ,4.5
Hair Salons,ZLerfIo2cDSPXJ9K57WYxQ,4.5
Skin Care,ZLerfIo2cDSPXJ9K57WYxQ,4.5
Men's Hair Salons,ZLerfIo2cDSPXJ9K57WYxQ,4.5
Blow Dry/Out Services,ZLerfIo2cDSPXJ9K57WYxQ,4.5
Gastroenterologist,EraDGJAHjf5IaA9VBGepfg,4.5
Chiropractors,EraDGJAHjf5IaA9VBGepfg,4.5
Nutritionists,EraDGJAHjf5IaA9VBGepfg,4.5
Doctors,EraDGJAHjf5IaA9VBGepfg,4.5
Health & Medical,EraDGJAHjf5IaA9VBGepfg,4.5
Arts & Crafts,epUDUvBL5qC6Fsug8IieIw,4.5
Women's Clothing,epUDUvBL5qC6Fsug8IieIw,4.5
Costumes,epUDUvBL5qC6Fsug8IieIw,4.5
Used,epUDUvBL5qC6Fsug8IieIw,4.5
Vintage & Consignment,epUDUvBL5qC6Fsug8IieIw,4.5
Men's Clothing,epUDUvBL5qC6Fsug8IieIw,4.5
Shoe Stores,epUDUvBL5qC6Fsug8IieIw,4.5
Accessories,epUDUvBL5qC6Fsug8IieIw,4.5
Shopping,epUDUvBL5qC6Fsug8IieIw,4.5
Fashion,epUDUvBL5qC6Fsug8IieIw,4.5
Home Services,tsTaGk-IL9_j4DY0vDv1JQ,4.0
Movers,tsTaGk-IL9_j4DY0vDv1JQ,4.0
Nightlife,LKGlZW0mmuoXvKB04FSP-A,3.5
Seafood,LKGlZW0mmuoXvKB04FSP-A,3.5
Bars,LKGlZW0mmuoXvKB04FSP-A,3.5
Restaurants,LKGlZW0mmuoXvKB04FSP-A,3.5
Cajun/Creole,LKGlZW0mmuoXvKB04FSP-A,3.5
Shopping,50HEqMZDL2Xsh2UzvBNepQ,5.0
Home & Garden,50HEqMZDL2Xsh2UzvBNepQ,5.0
Kitchen & Bath,50HEqMZDL2Xsh2UzvBNepQ,5.0
Home Services,50HEqMZDL2Xsh2UzvBNepQ,5.0
Refinishing Services,50HEqMZDL2Xsh2UzvBNepQ,5.0
Shopping,3u5ri1nLnDyFeGEHEXfGhQ,3.5
Accessories,3u5ri1nLnDyFeGEHEXfGhQ,3.5
Fashion,3u5ri1nLnDyFeGEHEXfGhQ,3.5
Women's Clothing,3u5ri1nLnDyFeGEHEXfGhQ,3.5
Auto Repair,HJhFyeLCGJTe4UCEniG5XQ,3.5
Automotive,HJhFyeLCGJTe4UCEniG5XQ,3.5
Car Dealers,HJhFyeLCGJTe4UCEniG5XQ,3.5
Steakhouses,dUctvEfHQccW_uxtRup2QQ,3.0
Restaurants,dUctvEfHQccW_uxtRup2QQ,3.0
Sushi Bars,dUctvEfHQccW_uxtRup2QQ,3.0
Japanese,dUctvEfHQccW_uxtRup2QQ,3.0
Food,6_p0P4GqIfzEct-73-cbJA,3.5
Bakeries,6_p0P4GqIfzEct-73-cbJA,3.5
Barbeque,TSgZB6PkWFjmasewVkySjA,3.0
Restaurants,TSgZB6PkWFjmasewVkySjA,3.0
Cosmetic Dentists,T1c8TnTri2wEmb7C62l4dA,4.0
Orthodontists,T1c8TnTri2wEmb7C62l4dA,4.0
Endodontists,T1c8TnTri2wEmb7C62l4dA,4.0
Pediatric Dentists,T1c8TnTri2wEmb7C62l4dA,4.0
Oral Surgeons,T1c8TnTri2wEmb7C62l4dA,4.0
Dentists,T1c8TnTri2wEmb7C62l4dA,4.0
Health & Medical,T1c8TnTri2wEmb7C62l4dA,4.0
General Dentistry,T1c8TnTri2wEmb7C62l4dA,4.0
Thai,kpFgC_cTU2yBPi-G_vFHTA,4.5
Restaurants,kpFgC_cTU2yBPi-G_vFHTA,4.5
Noodles,kpFgC_cTU2yBPi-G_vFHTA,4.5
Soup,kpFgC_cTU2yBPi-G_vFHTA,4.5
Nightlife,ByTZJsTDDhvOYKCj7uoy4w,3.0
Arts & Entertainment,ByTZJsTDDhvOYKCj7uoy4w,3.0
Wine Bars,ByTZJsTDDhvOYKCj7uoy4w,3.0
Food,ByTZJsTDDhvOYKCj7uoy4w,3.0
Beer,ByTZJsTDDhvOYKCj7uoy4w,3.0
Wine & Spirits,ByTZJsTDDhvOYKCj7uoy4w,3.0
Bars,ByTZJsTDDhvOYKCj7uoy4w,3.0
American (New),ByTZJsTDDhvOYKCj7uoy4w,3.0
Shopping,ByTZJsTDDhvOYKCj7uoy4w,3.0
Restaurants,ByTZJsTDDhvOYKCj7uoy4w,3.0
Art Galleries,ByTZJsTDDhvOYKCj7uoy4w,3.0
Nightlife,qWZimITbVwNSGJZsuM47-Q,3.5
Bars,qWZimITbVwNSGJZsuM47-Q,3.5
Vietnamese,qWZimITbVwNSGJZsuM47-Q,3.5
Restaurants,qWZimITbVwNSGJZsuM47-Q,3.5
French,qWZimITbVwNSGJZsuM47-Q,3.5
Shopping,CJNKR_FQ4BOiJqcTtZlkoA,4.0
Flowers & Gifts,CJNKR_FQ4BOiJqcTtZlkoA,4.0
Florists,CJNKR_FQ4BOiJqcTtZlkoA,4.0
Cosmetic Dentists,v4coGp-DQISaBh4ejN28Fw,4.5
General Dentistry,v4coGp-DQISaBh4ejN28Fw,4.5
Health & Medical,v4coGp-DQISaBh4ejN28Fw,4.5
Orthodontists,v4coGp-DQISaBh4ejN28Fw,4.5
Dentists,v4coGp-DQISaBh4ejN28Fw,4.5
Prosthodontists,v4coGp-DQISaBh4ejN28Fw,4.5
Oral Surgeons,v4coGp-DQISaBh4ejN28Fw,4.5
Bars,o05ngJ6BY1rztemFazViBw,5.0
Nightlife,o05ngJ6BY1rztemFazViBw,5.0
Ramen,L_sXNadtVHjxMw7Yhvkj9Q,4.0
Restaurants,L_sXNadtVHjxMw7Yhvkj9Q,4.0
Japanese,L_sXNadtVHjxMw7Yhvkj9Q,4.0
Hair Salons,NA-WNQPlAOeRBs_S8G06Fw,3.5
Beauty & Spas,NA-WNQPlAOeRBs_S8G06Fw,3.5
General Dentistry,-jQ_XYOikTuGQWdxResNfQ,4.5
Health & Medical,-jQ_XYOikTuGQWdxResNfQ,4.5
Dentists,-jQ_XYOikTuGQWdxResNfQ,4.5
Car Rental,Ouiw1DmBI-CFd2FEvC0jow,1.5
Hotels & Travel,Ouiw1DmBI-CFd2FEvC0jow,1.5
Event Planning & Services,b8-kNsKeDYQIilQIOoGg3A,3.0
Party Supplies,b8-kNsKeDYQIilQIOoGg3A,3.0
Music Venues,RJPRi1pwocHNZr9ISz_P-A,2.5
American (New),RJPRi1pwocHNZr9ISz_P-A,2.5
Restaurants,RJPRi1pwocHNZr9ISz_P-A,2.5
Nightlife,RJPRi1pwocHNZr9ISz_P-A,2.5
Arts & Entertainment,RJPRi1pwocHNZr9ISz_P-A,2.5
Event Planning & Services,9Bf4mhvCmA6sv0hpwi3jDw,3.0
Hotels & Travel,9Bf4mhvCmA6sv0hpwi3jDw,3.0
Hotels,9Bf4mhvCmA6sv0hpwi3jDw,3.0
Home Services,9Bf4mhvCmA6sv0hpwi3jDw,3.0
Home Cleaning,9Bf4mhvCmA6sv0hpwi3jDw,3.0
Mexican,micimc15zJloGJaktAHBsQ,2.5
Restaurants,micimc15zJloGJaktAHBsQ,2.5
Cosmetics & Beauty Supply,IOroNIZhOtGM9nWMT3PaNA,1.5
Beauty & Spas,IOroNIZhOtGM9nWMT3PaNA,1.5
Shopping,IOroNIZhOtGM9nWMT3PaNA,1.5
Hair Extensions,IOroNIZhOtGM9nWMT3PaNA,1.5
Wigs,IOroNIZhOtGM9nWMT3PaNA,1.5
Skin Care,IOroNIZhOtGM9nWMT3PaNA,1.5
Hair Salons,IOroNIZhOtGM9nWMT3PaNA,1.5
Health & Medical,zahFC_eqMeLAWHI9OeUn-A,4.0
Urgent Care,zahFC_eqMeLAWHI9OeUn-A,4.0
Musical Instruments & Teachers,9CwlG7V9PZCdLKx1Qs-THg,3.5
Shopping,9CwlG7V9PZCdLKx1Qs-THg,3.5
Jewelry Repair,9CwlG7V9PZCdLKx1Qs-THg,3.5
Jewelry,9CwlG7V9PZCdLKx1Qs-THg,3.5
Pawn Shops,9CwlG7V9PZCdLKx1Qs-THg,3.5
Local Services,9CwlG7V9PZCdLKx1Qs-THg,3.5
Florists,8YdvaCDx8SQvuZCUyR2mkg,4.0
Shopping,8YdvaCDx8SQvuZCUyR2mkg,4.0
Department Stores,8YdvaCDx8SQvuZCUyR2mkg,4.0
Drugstores,8YdvaCDx8SQvuZCUyR2mkg,4.0
Bakeries,8YdvaCDx8SQvuZCUyR2mkg,4.0
Fashion,8YdvaCDx8SQvuZCUyR2mkg,4.0
Flowers & Gifts,8YdvaCDx8SQvuZCUyR2mkg,4.0
Food,8YdvaCDx8SQvuZCUyR2mkg,4.0
Grocery,8YdvaCDx8SQvuZCUyR2mkg,4.0
American (Traditional),CjkxTRergWcYWb4SVW3gxw,4.5
Barbeque,CjkxTRergWcYWb4SVW3gxw,4.5
Restaurants,CjkxTRergWcYWb4SVW3gxw,4.5
Southern,CjkxTRergWcYWb4SVW3gxw,4.5
Food,FBf4fTg9BZrDYxCWTUfdFQ,3.0
Juice Bars & Smoothies,FBf4fTg9BZrDYxCWTUfdFQ,3.0
Hookah Bars,U48gI6zzlDkvUDS9bsdvUg,3.0
Karaoke,U48gI6zzlDkvUDS9bsdvUg,3.0
Nightlife,U48gI6zzlDkvUDS9bsdvUg,3.0
Bars,U48gI6zzlDkvUDS9bsdvUg,3.0
Hotels,euVGpCtxxUR3RPazHvwXBA,2.0
Event Planning & Services,euVGpCtxxUR3RPazHvwXBA,2.0
Hotels & Travel,euVGpCtxxUR3RPazHvwXBA,2.0
Home Services,sQxg3JJTqcHs9UHWqtjZ-Q,4.5
Heating & Air Conditioning/HVAC,sQxg3JJTqcHs9UHWqtjZ-Q,4.5
Water Heater Installation/Repair,sQxg3JJTqcHs9UHWqtjZ-Q,4.5
Plumbing,sQxg3JJTqcHs9UHWqtjZ-Q,4.5
Bridal,aqcvYb8xCg7oMBwxWec5jw,4.5
Fashion,aqcvYb8xCg7oMBwxWec5jw,4.5
Shopping,aqcvYb8xCg7oMBwxWec5jw,4.5
Lingerie,aqcvYb8xCg7oMBwxWec5jw,4.5
Jewelry,aqcvYb8xCg7oMBwxWec5jw,4.5
Swimwear,aqcvYb8xCg7oMBwxWec5jw,4.5
Food,PfusNFPwZFcJGHgfZMw2RQ,2.5
Bakeries,PfusNFPwZFcJGHgfZMw2RQ,2.5
Desserts,PfusNFPwZFcJGHgfZMw2RQ,2.5
Restaurants,PfusNFPwZFcJGHgfZMw2RQ,2.5
American (New),PfusNFPwZFcJGHgfZMw2RQ,2.5
Restaurants,K5ffo0hkwhG33BDNQrJF6A,4.0
French,K5ffo0hkwhG33BDNQrJF6A,4.0
Fast Food,Ojd913yxClnEwQSthSd8XQ,3.5
Restaurants,Ojd913yxClnEwQSthSd8XQ,3.5
Mexican,Ojd913yxClnEwQSthSd8XQ,3.5
Event Planning & Services,oQYZ3j2H758y07p4RpCWug,4.5
Food,oQYZ3j2H758y07p4RpCWug,4.5
Sandwiches,oQYZ3j2H758y07p4RpCWug,4.5
Bakeries,oQYZ3j2H758y07p4RpCWug,4.5
Restaurants,oQYZ3j2H758y07p4RpCWug,4.5
American (New),oQYZ3j2H758y07p4RpCWug,4.5
Caterers,oQYZ3j2H758y07p4RpCWug,4.5
Mexican,3Kj0DlqXWTGqi6GUsM0Nfg,2.5
Restaurants,3Kj0DlqXWTGqi6GUsM0Nfg,2.5
Restaurants,lgu_KwQLd8TX2ewsNIzsjA,4.5
Food,lgu_KwQLd8TX2ewsNIzsjA,4.5
Food Trucks,lgu_KwQLd8TX2ewsNIzsjA,4.5
Korean,lgu_KwQLd8TX2ewsNIzsjA,4.5
Day Spas,fWMPbickerGWohPy2vDL5A,3.0
Shopping,fWMPbickerGWohPy2vDL5A,3.0
Skin Care,fWMPbickerGWohPy2vDL5A,3.0
Hair Salons,fWMPbickerGWohPy2vDL5A,3.0
Beauty & Spas,fWMPbickerGWohPy2vDL5A,3.0
Cosmetics & Beauty Supply,fWMPbickerGWohPy2vDL5A,3.0
Pet Services,LmzvM18dxbPg7GZWfNamiQ,4.5
Pets,LmzvM18dxbPg7GZWfNamiQ,4.5
Pet Training,LmzvM18dxbPg7GZWfNamiQ,4.5
Restaurants,HuDNHqKv9n1mWpe4BqCnwA,3.0
Pizza,HuDNHqKv9n1mWpe4BqCnwA,3.0
Restaurants,XQnb4KnTqO-QdvEFYpcwAA,2.5
Chicken Wings,XQnb4KnTqO-QdvEFYpcwAA,2.5
Pizza,XQnb4KnTqO-QdvEFYpcwAA,2.5
Sandwiches,XQnb4KnTqO-QdvEFYpcwAA,2.5
Restaurants,H2nFgEFitRk7ltE8IRH0xA,2.5
Tex-Mex,H2nFgEFitRk7ltE8IRH0xA,2.5
Breakfast & Brunch,H2nFgEFitRk7ltE8IRH0xA,2.5
Mexican,H2nFgEFitRk7ltE8IRH0xA,2.5
Fast Food,H2nFgEFitRk7ltE8IRH0xA,2.5
Tacos,H2nFgEFitRk7ltE8IRH0xA,2.5
Home Services,z9C1eLAOYQN48tR52RDkHg,1.5
Irrigation,z9C1eLAOYQN48tR52RDkHg,1.5
Real Estate,ehl5FH2MUjrF96m4F3011w,1.0
Professional Services,ehl5FH2MUjrF96m4F3011w,1.0
Real Estate Services,ehl5FH2MUjrF96m4F3011w,1.0
Home Services,ehl5FH2MUjrF96m4F3011w,1.0
Sewing & Alterations,yTsG5uSr0OF0FuAuaa4MGA,3.0
Bridal,yTsG5uSr0OF0FuAuaa4MGA,3.0
Shopping,yTsG5uSr0OF0FuAuaa4MGA,3.0
Fashion,yTsG5uSr0OF0FuAuaa4MGA,3.0
Local Services,yTsG5uSr0OF0FuAuaa4MGA,3.0
Women's Clothing,yTsG5uSr0OF0FuAuaa4MGA,3.0
Formal Wear,yTsG5uSr0OF0FuAuaa4MGA,3.0
Scavenger Hunts,fN1xl3d8EdFRpyE1NVI2nw,5.0
Active Life,fN1xl3d8EdFRpyE1NVI2nw,5.0
Team Building Activities,fN1xl3d8EdFRpyE1NVI2nw,5.0
Event Planning & Services,fN1xl3d8EdFRpyE1NVI2nw,5.0
Restaurants,Y2NFeGtConx1qciSPKcRlA,3.5
